row ID,row m/z,row retention time,PUCE m1.mzML Peak area,PUCE m9.mzML Peak area,PUCE m12.mzML Peak area,PUCE m10.mzML Peak area,PUCE m11.mzML Peak area,PUCE m13.mzML Peak area,PUCE m14.mzML Peak area,PUCE m15.mzML Peak area,PUCE m16.mzML Peak area,PUCE m17.mzML Peak area,PUCE m18.mzML Peak area,PUCE m19.mzML Peak area,PUCE m2.mzML Peak area,PUCE m20.mzML Peak area,PUCE m21.mzML Peak area,PUCE m22.mzML Peak area,PUCE m23.mzML Peak area,PUCE m3.mzML Peak area,PUCE m4.mzML Peak area,PUCE m5.mzML Peak area,PUCE m6.mzML Peak area,PUCE m7.mzML Peak area,PUCE m8.mzML Peak area
351,0,43.56,7511306.413141362,5952399.165003767,5935662.673588881,4886402.1061117295,9096433.45870681,11808797.551081747,6493119.684308361,5651054.78384693,7447805.934986066,6652255.386861535,5237995.144411337,6422.090924519576,5822652.228383278,8602932.862636235,4277360.376133542,5727443.828681308,504825.98193078797,22642518.876191877,7090926.456325552,4607916.022302939,10271152.956349807,5151810.428441193,4797242.328590114
352,0,43.56,154267.94408646744,796790.4284467356,183990.50988971387,0.0,267950.4965204743,440015.3628471088,0.0,169798.01842493267,202724.02106662712,960051.9133537236,51838.41857704102,32822750.44929899,0.0,605175.0042294585,40162.34318066859,243805.67917241703,0.0,570356.5251113047,77619.48383224681,0.0,440575.50636642304,0.0,83290.5063793152
353,0,43.65,7338628.343690709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2565726.669068984,113234.46230245607,103874729.52976497,2482439.7594660115,0.0,0.0,0.0,216923119.4122849,2052735.6593607697,68295213.26571806,99068899.1210866,68971387.10785656,0.0
354,0,43.65,29931529.56622529,28076922.64908041,18987073.139525384,29148616.41013259,19678706.80950332,11744318.22728992,17768736.90153342,16652913.657934695,17549436.61451255,16995065.866318904,16270809.560664928,646364.0203339461,14301694.152324168,13156015.628859475,13610626.255705865,13050831.409733642,3468416.9706870113,0.0,26543348.297924474,10424458.764728537,16812730.62685205,13502032.150181895,22106981.057624124
355,0,43.78,139092374.75334385,126892625.30109416,167053293.86670655,123907755.91876878,179735338.76161605,154442054.29163405,164007743.2215397,152081579.96341574,156257301.03945407,165148861.93047336,168504804.02800828,139328117.23904577,147901900.21386638,126589176.26467288,144774409.76350376,138121572.11435527,65839834.82351611,162886322.69738108,128092501.35518472,112242661.62234378,153755919.68735647,126669896.0661613,123304887.30907317
356,0,43.85,213755383.6046155,115773046.83337304,57748015.56756936,168429189.54107517,65423805.08271313,47388589.45342234,85613239.8521182,48600056.16674554,55157099.24051865,102591264.9273088,205923490.90665025,10876127.166738333,76763307.45744228,578854589.4349741,100107795.08289756,112484720.43784988,80317846.77819356,120975294.68187556,202501567.7199193,421814091.5389028,551667618.0053989,387517145.42711794,124891907.33323652
357,0,44.01,21975589.450315632,20270124.953624226,14073109.141779428,15108784.64705609,26537106.84306795,40569395.08732035,17869119.469266776,19744803.07645925,23437992.63701145,19055584.36406852,14085298.300376525,53479843.33164106,14734711.693372853,43534272.73400155,31179622.88925309,30711646.089257844,1802333.1766116384,50467504.36128128,24883236.899045546,12985840.43147136,17177543.025506508,15230651.961260522,14537364.70028785
358,0,44.08,6341742.466803952,4533809.849154597,11454198.349312235,4102005.023957614,12669745.221546393,10341721.387543343,130567546.17501178,8832993.765066406,8830624.669915082,9716751.157498632,14864186.242721945,27201.503567166852,4720682.860401733,7833026.300046788,4546091.849809275,5326232.987750924,7977743.086530138,8663179.62147489,5420427.4253462665,3709599.5123720863,9035365.558552496,4797323.55280325,4513456.241252448
359,0,44.21,530628559.04310364,535067935.14039886,602498734.1615784,540643702.936195,637479450.2846787,611544966.3080374,613521129.8033137,589522289.7375983,591713516.1704423,602578720.9022781,583063732.9248246,541788990.950277,536882044.2563814,595817019.6094494,568607023.6073468,553760509.6045871,206232765.0207089,542657462.6081394,523089631.23014814,439470004.52262783,551594083.5465572,479660184.7852479,507032640.39785886
360,0,44.30,36384428.85297906,5108445.3875270365,11396802.883830162,11700269.891240632,12376536.140081413,56391667.81281368,17008523.309267733,27941083.12552546,16472817.70614908,19314789.148085106,19668979.31660273,84379103.75795133,0.0,126487591.85266824,48600911.72374006,48702054.27414237,15071429.483854413,56691828.2990945,20744405.31834503,19029250.372080512,50397739.65376691,12478108.804676935,3106474.261091188
361,0,44.30,2648451.0998992026,44076102.68375874,33548409.071923066,6221113.912172298,32927568.431229845,588475.31850047,19060633.94890508,3392831.3557965336,25836445.18517627,21055372.446862195,23381239.82374512,0.0,56305272.05742285,0.0,1465704.323540937,1679537.8822176738,154254.25809171854,3586399.1756233773,39902809.52358739,35245478.803140104,0.0,41556497.75254686,45181713.1475412
362,0,44.30,6396126.205853016,67339226.00915462,0.0,190369014.05674303,0.0,105585.20358170355,0.0,397245.2801831654,0.0,0.0,0.0,205410.33547150443,0.0,2184375.6893122867,0.0,0.0,155693.02381223172,0.0,0.0,0.0,9168998.15662091,0.0,16228442.720116304
363,0,44.43,3072777.4431045074,7920178.891860434,1982561.843897835,233691.33503010627,2281089.8336087083,51669.53158500656,2749947.116742799,2368404.2019442893,1746149.8153926025,2043122.003090255,2384445.4902006267,7572.347920223155,10779009.863753935,7362530.06667681,589619.3197278974,1294436.5643288316,308110.5814788155,341648.9353084747,14314488.518362826,4188504.3170224456,276043.28981834033,12055859.263549145,7467243.665431747
364,0,44.50,0.0,224451673.88823095,200075205.00278628,211211878.19226867,185421994.37641704,111444453.10459308,95906007.24626468,90012639.39444064,91284877.51835868,97428946.27431162,94074671.65233168,35815984.22487542,0.0,191005050.93309,77124715.94853078,83416824.82913516,0.0,88707391.98143892,0.0,0.0,125985716.17484777,0.0,0.0
365,0,44.50,110032201.02572902,54649591.89299443,25850008.578425784,60936580.2060995,33606000.56088472,69008305.96361455,76723443.37253962,64402192.12781105,65995578.40848847,70886508.45990697,64662965.70390577,0.0,110472227.5533512,73499243.82167426,23021384.094335593,44167765.49569842,13530688.926896682,151856566.17632842,88486063.54474354,66022177.7362974,160160241.48750657,75592447.31245448,92784514.84524325
366,0,44.73,352658060.21448964,650049387.3571347,566555998.1233473,646901235.1524829,549849507.8276607,523279001.21807903,466754143.3824562,513671376.7956764,504316538.9907404,504077076.22140455,504749797.5441373,56578499.57686374,340201423.24351734,627205051.1947839,247463834.47408944,341501374.4544941,19840092.276124977,720716163.0349625,279827382.45652986,263546534.7882721,819254070.4511449,237110199.77673185,237920881.2024435
367,0,44.73,290505373.3676541,0.0,6338310.235112113,0.0,15501972.66926426,6430750.2242786735,17025877.659162015,8103269.018738372,6369502.3962310925,5137032.8685607705,5910121.648919691,9981079.80632056,343605523.79281783,0.0,26452504.73987401,29805357.012185197,10228677.120578367,9329069.213047167,327183761.97410667,284263909.39553386,420267.92966443603,414975074.86565655,455095157.75655705
368,0,44.88,1527781.6318088318,50534.594118725654,520049.8917127967,536312.9336515997,20942669.266948845,617261.5313939214,415776594.92451584,647364.0746345911,323074.9444901024,430379.9379624412,747631.4869157005,381036.25714813155,536166.3507939281,1878959.669239187,375324.73035552853,764150.590144801,1776294.648813831,2547563.3557156567,813225.4295099644,1189278.4040792484,1825128.8374307975,1274639.3414851353,949118.9599350664
369,0,44.97,412992.90663914295,1827753.231498512,1417123.0665220378,5879.932042934605,1377453.1567830294,2295571.496038273,2187672.568845314,1225237.746941622,1356579.7046328443,1201621.4732936793,1347021.262960274,346968.0614325049,1214846.6879692602,3344227.3119742414,602691.5523300576,878899.5947554534,340306.4392307014,2413788.3384967414,1381935.1722954356,1332546.046390565,3849447.595300746,1087901.5872762322,1167619.8722636902
370,0,44.97,7232.79099900115,14568.84090708364,0.0,2933841.0005659126,0.0,0.0,0.0,400.87532439310735,0.0,108.2999579246447,0.0,0.0,17267.383986640012,0.0,0.0,0.0,0.0,27077.671307035092,10674.691448102338,8371.626027598817,0.0,9542.811414165444,4687.021365234731
371,0,45.11,3690387.629985042,5314770.170248562,1407660.6068228215,5652605.649797777,0.0,3487756.109325585,0.0,1216616.4178395744,538695.5445118474,954864.4721895548,3453713.923383036,363330.48903194134,5278049.85733937,2217852.016906468,2133407.0964126037,0.0,505379.87377475685,7685704.615406223,5387146.882919998,3920815.121141215,4836040.0202397015,2243101.0950483982,4699222.8109274935
372,0,45.11,2790149.908397944,547818.6971620779,4478618.204184923,57054.63333276362,7384103.144124498,511724.0531861303,0.0,3791324.16293894,4869071.856196727,4776050.660638655,460116.9860327326,1475981.042743124,165121.83907916374,1923609.1807413946,191302.8958680621,3973415.20416655,283823.9856143526,0.0,0.0,694323.3394601799,3475805.830388998,3822422.9330089856,309721.7057023759
373,0,45.11,37940.291118342495,81876.94965563093,156935.67921015792,86603.11501345503,0.0,0.0,10488708.80799218,0.0,87637.82946962086,0.0,142666.57843844846,185225.0628097595,0.0,0.0,12570.9502107715,72470.71331208134,495955.09761170147,0.0,29676.36485667332,160716.89932798414,23270.13968932168,97976.88686577148,60404.44767375799
374,0,45.27,263109515.9849732,152920105.98149163,75381561.35340579,212623292.11418536,86120230.33923256,59490835.76816855,100133174.57512324,67420346.29356195,69865439.34159133,125857830.80766109,245593414.5527317,11485873.866224367,98398184.60019174,617617863.7606642,121868944.88434054,137599339.42798746,94931519.64354141,144224701.32554412,243343649.4501089,486994475.8969213,609715788.0201683,457248299.80092055,157578896.71928117
